day_of_week,time,route,bus_stop,predicted_bus_load,wait_time_min
Thursday,08:00,Campus Connector,Herrick Drive Transit Hub (NB),0.817,10.0
Thursday,08:00,Campus Connector,11th & Worthington (EB),0.904,10.0
Thursday,08:00,Campus Connector,Ohio Union (NB),0.847,10.0
Thursday,08:00,Campus Connector,Arps Hall (NB),0.864,10.0
Thursday,08:00,Campus Connector,Blackburn House (WB),0.848,10.0
Thursday,08:00,Campus Connector,Mason Hall (WB),0.889,10.0
Thursday,08:00,Campus Connector,St. John Arena (WB),0.701,10.0
Thursday,08:00,Campus Connector,Midwest Campus (WB),0.831,10.0
Thursday,08:00,Campus Loop South,Buckeye Lot (SB),0.566,15.0
Thursday,08:00,Campus Loop South,Midwest Campus (EB),0.742,15.0
Thursday,08:00,Campus Loop South,Mid Towers (SB),0.564,15.0
Thursday,08:00,Campus Loop South,Herrick Drive Transit Hub (NB),0.632,15.0
Thursday,08:00,Campus Loop South,11th & Worthington (EB),0.599,15.0
Thursday,08:00,Campus Loop South,Ohio Union (NB),0.802,15.0
Thursday,08:00,Campus Loop South,Arps Hall (NB),0.626,15.0
Thursday,08:00,Campus Loop South,Blackburn House (WB),0.707,15.0
Thursday,08:00,Campus Loop South,Mason Hall (WB),0.661,15.0
Thursday,08:00,Campus Loop South,St. John Arena (WB),0.574,15.0
Thursday,08:00,Campus Loop South,Midwest Campus (WB),0.65,15.0
Thursday,08:00,Campus Loop South,Fred Taylor & Schottenstein Dr (NB),0.695,15.0
Thursday,08:00,Buckeye Express,Buckeye Lot (SB),0.725,7.0
Thursday,08:00,Buckeye Express,Midwest Campus (EB),0.808,7.0
Thursday,08:00,Buckeye Express,St. John Arena (EB),0.743,7.0
Thursday,08:00,Buckeye Express,Knowlton Hall (EB),0.777,7.0
Thursday,08:00,Buckeye Express,Fontana Lab (EB),0.762,7.0
Thursday,08:00,Buckeye Express,High St & 15th Ave (SB),0.811,7.0
Thursday,08:00,Buckeye Express,Ohio Union (NB),0.906,7.0
Thursday,08:00,Buckeye Express,Arps Hall (NB),0.812,7.0
Thursday,08:00,Buckeye Express,Blackburn House (WB),0.797,7.0
Thursday,08:00,Buckeye Express,Mason Hall (WB),0.739,7.0
Thursday,08:00,Buckeye Express,St. John Arena (WB),0.72,7.0
Thursday,08:00,Buckeye Express,Midwest Campus (WB),0.839,7.0
Thursday,08:00,Buckeye Express,Fred Taylor & Schottenstein Dr (NB),0.669,7.0
Thursday,08:00,East Residential,High St & 15th Ave (SB),0.514,15.0
Thursday,08:00,East Residential,11th & High (EB),0.571,15.0
Thursday,08:00,East Residential,Indianola Ave (EB),0.56,15.0
Thursday,08:00,East Residential,Chittenden Ave (NB),0.71,15.0
Thursday,08:00,East Residential,15th Ave (NB),0.458,15.0
Thursday,08:00,East Residential,18th Ave (NB),0.627,15.0
Thursday,08:00,East Residential,Alden Ave (NB),0.653,15.0
Thursday,08:00,East Residential,Maynard Ave (NB),0.546,15.0
Thursday,08:00,East Residential,Tompkins St (SB),0.577,15.0
Thursday,08:00,East Residential,Maynard Ave (SB),0.642,15.0
Thursday,08:00,East Residential,Alden Ave (SB),0.713,15.0
Thursday,08:00,East Residential,Lane Ave (SB),0.558,15.0
Thursday,08:00,East Residential,18th Ave (SB),0.515,15.0
Thursday,08:00,East Residential,15th Ave (SB),0.664,15.0
Thursday,08:00,East Residential,Chittenden Ave (SB),0.691,15.0
Thursday,08:00,East Residential,Indianola Ave (WB),0.573,15.0
Thursday,08:00,East Residential,11th & High (WB),0.453,15.0
Thursday,08:00,East Residential,Ohio Union (NB),0.664,15.0
Thursday,08:00,East Residential,Arps Hall (NB),0.557,15.0
Thursday,08:00,Med Center,Carmack 2 (SB),0.697,10.0
Thursday,08:00,Med Center,Carmack 3 (NB),0.649,10.0
Thursday,08:00,Med Center,Carmack 5 (NB),0.637,10.0
Thursday,08:00,Med Center,Carmack 5 (SB),0.625,10.0
Thursday,08:00,Med Center,Herrick Drive Transit Hub (NB),0.718,10.0
Thursday,08:00,Northwest Connector,Stores & Receiving (SB),0.58,30.0
Thursday,08:00,Northwest Connector,Service Annex (WB),0.378,30.0
Thursday,08:00,Northwest Connector,Mount Hall (EB),0.46,30.0
Thursday,08:00,Northwest Connector,Blankenship Hall (EB),0.63,30.0
Thursday,08:00,Northwest Connector,Midwest Campus (EB),0.505,30.0
Thursday,08:00,Northwest Connector,Mid Towers (SB),0.446,30.0
Thursday,08:00,Northwest Connector,Herrick Drive Transit Hub (NB),0.524,30.0
Thursday,08:00,Northwest Connector,Mid Towers (NB),0.51,30.0
Thursday,08:00,Northwest Connector,Midwest Campus (WB),0.5,30.0
Thursday,08:00,Northwest Connector,Fisher Commons (NB),0.465,30.0
Thursday,09:00,Campus Connector,Mount Hall (WB),0.489,10.0
Thursday,09:00,Campus Connector,Carmack 5 (NB),0.487,10.0
Thursday,09:00,Campus Connector,Carmack 5 (SB),0.541,10.0
Thursday,09:00,Campus Connector,Research Center (SB),0.478,10.0
Thursday,09:00,Campus Connector,Kinnear Rd Lot (EB),0.515,10.0
Thursday,09:00,Campus Connector,Blankenship Hall (EB),0.529,10.0
Thursday,09:00,Campus Connector,Midwest Campus (EB),0.62,10.0
Thursday,09:00,Campus Connector,St. John Arena (EB),0.568,10.0
Thursday,09:00,Campus Connector,Fontana Lab (EB),0.541,10.0
Thursday,09:00,Campus Connector,Stillman Hall (SB),0.582,10.0
Thursday,09:00,Campus Connector,Ohio Union (SB),0.574,10.0
Thursday,09:00,Campus Connector,Siebert Hall (WB),0.615,10.0
Thursday,09:00,Campus Connector,Mack Hall (NB),0.578,10.0
Thursday,09:00,Campus Connector,Herrick Drive Transit Hub (NB),0.653,10.0
Thursday,09:00,Campus Connector,11th & Worthington (EB),0.623,10.0
Thursday,09:00,Campus Connector,Ohio Union (NB),0.535,10.0
Thursday,09:00,Campus Connector,Arps Hall (NB),0.508,10.0
Thursday,09:00,Campus Connector,Blackburn House (WB),0.58,10.0
Thursday,09:00,Campus Connector,Mason Hall (WB),0.552,10.0
Thursday,09:00,Campus Connector,St. John Arena (WB),0.508,10.0
Thursday,09:00,Campus Connector,Midwest Campus (WB),0.418,10.0
Thursday,09:00,Campus Loop South,Buckeye Lot (SB),0.3,15.0
Thursday,09:00,Campus Loop South,Midwest Campus (EB),0.439,15.0
Thursday,09:00,Campus Loop South,Mid Towers (SB),0.473,15.0
Thursday,09:00,Campus Loop South,Herrick Drive Transit Hub (NB),0.481,15.0
Thursday,09:00,Campus Loop South,11th & Worthington (EB),0.36,15.0
Thursday,09:00,Campus Loop South,Ohio Union (NB),0.502,15.0
Thursday,09:00,Campus Loop South,Arps Hall (NB),0.408,15.0
Thursday,09:00,Campus Loop South,Blackburn House (WB),0.461,15.0
Thursday,09:00,Campus Loop South,Mason Hall (WB),0.458,15.0
Thursday,09:00,Campus Loop South,St. John Arena (WB),0.378,15.0
Thursday,09:00,Campus Loop South,Midwest Campus (WB),0.383,15.0
Thursday,09:00,Campus Loop South,Fred Taylor & Schottenstein Dr (NB),0.285,15.0
Thursday,09:00,Buckeye Express,Buckeye Lot (SB),0.405,7.0
Thursday,09:00,Buckeye Express,Midwest Campus (EB),0.361,7.0
Thursday,09:00,Buckeye Express,St. John Arena (EB),0.504,7.0
Thursday,09:00,Buckeye Express,Knowlton Hall (EB),0.489,7.0
Thursday,09:00,Buckeye Express,Fontana Lab (EB),0.545,7.0
Thursday,09:00,Buckeye Express,High St & 15th Ave (SB),0.515,7.0
Thursday,09:00,Buckeye Express,Ohio Union (NB),0.457,7.0
Thursday,09:00,Buckeye Express,Arps Hall (NB),0.515,7.0
Thursday,09:00,Buckeye Express,Blackburn House (WB),0.467,7.0
Thursday,09:00,Buckeye Express,Mason Hall (WB),0.522,7.0
Thursday,09:00,Buckeye Express,St. John Arena (WB),0.497,7.0
Thursday,09:00,Buckeye Express,Midwest Campus (WB),0.41,7.0
Thursday,09:00,Buckeye Express,Fred Taylor & Schottenstein Dr (NB),0.46,7.0
Thursday,09:00,East Residential,High St & 15th Ave (SB),0.359,15.0
Thursday,09:00,East Residential,11th & High (EB),0.342,15.0
Thursday,09:00,East Residential,Indianola Ave (EB),0.42,15.0
Thursday,09:00,East Residential,Chittenden Ave (NB),0.473,15.0
Thursday,09:00,East Residential,15th Ave (NB),0.353,15.0
Thursday,09:00,East Residential,18th Ave (NB),0.357,15.0
Thursday,09:00,East Residential,Alden Ave (NB),0.246,15.0
Thursday,09:00,East Residential,Maynard Ave (NB),0.376,15.0
Thursday,09:00,East Residential,Tompkins St (SB),0.358,15.0
Thursday,09:00,East Residential,Maynard Ave (SB),0.255,15.0
Thursday,09:00,East Residential,Alden Ave (SB),0.402,15.0
Thursday,09:00,East Residential,Lane Ave (SB),0.419,15.0
Thursday,09:00,East Residential,18th Ave (SB),0.337,15.0
Thursday,09:00,East Residential,15th Ave (SB),0.356,15.0
Thursday,09:00,East Residential,Chittenden Ave (SB),0.317,15.0
Thursday,09:00,East Residential,Indianola Ave (WB),0.416,15.0
Thursday,09:00,East Residential,11th & High (WB),0.275,15.0
Thursday,09:00,East Residential,Ohio Union (NB),0.342,15.0
Thursday,09:00,East Residential,Arps Hall (NB),0.473,15.0
Thursday,09:00,Med Center,Carmack 2 (SB),0.397,10.0
Thursday,09:00,Med Center,Carmack 3 (NB),0.436,10.0
Thursday,09:00,Med Center,Carmack 5 (NB),0.404,10.0
Thursday,09:00,Med Center,Carmack 5 (SB),0.337,10.0
Thursday,09:00,Med Center,Herrick Drive Transit Hub (NB),0.392,10.0
Thursday,09:00,Northwest Connector,Stores & Receiving (SB),0.333,30.0
Thursday,09:00,Northwest Connector,Service Annex (WB),0.255,30.0
Thursday,09:00,Northwest Connector,Mount Hall (EB),0.343,30.0
Thursday,09:00,Northwest Connector,Blankenship Hall (EB),0.402,30.0
Thursday,09:00,Northwest Connector,Midwest Campus (EB),0.394,30.0
Thursday,09:00,Northwest Connector,Mid Towers (SB),0.235,30.0
Thursday,09:00,Northwest Connector,Herrick Drive Transit Hub (NB),0.269,30.0
Thursday,09:00,Northwest Connector,Mid Towers (NB),0.226,30.0
Thursday,09:00,Northwest Connector,Midwest Campus (WB),0.38,30.0
Thursday,09:00,Northwest Connector,Fisher Commons (NB),0.345,30.0
Thursday,10:00,Campus Connector,Mount Hall (WB),0.144,10.0
Thursday,10:00,Campus Connector,Carmack 5 (NB),0.05,10.0
Thursday,10:00,Campus Connector,Carmack 5 (SB),0.034,10.0
Thursday,10:00,Campus Connector,Research Center (SB),0.11,10.0
Thursday,10:00,Campus Connector,Kinnear Rd Lot (EB),0.113,10.0
Thursday,10:00,Campus Connector,Blankenship Hall (EB),0.056,10.0
Thursday,10:00,Campus Connector,Midwest Campus (EB),0.117,10.0
Thursday,10:00,Campus Connector,St. John Arena (EB),0.148,10.0
Thursday,10:00,Campus Connector,Fontana Lab (EB),0.123,10.0
Thursday,10:00,Campus Connector,Stillman Hall (SB),0.048,10.0
Thursday,10:00,Campus Connector,Ohio Union (SB),0.0,10.0
Thursday,10:00,Campus Connector,Siebert Hall (WB),0.094,10.0
Thursday,10:00,Campus Connector,Mack Hall (NB),0.119,10.0
Thursday,10:00,Campus Connector,Herrick Drive Transit Hub (NB),0.093,10.0
Thursday,10:00,Campus Connector,11th & Worthington (EB),0.083,10.0
Thursday,10:00,Campus Connector,Ohio Union (NB),0.066,10.0
Thursday,10:00,Campus Connector,Arps Hall (NB),0.149,10.0
Thursday,10:00,Campus Connector,Blackburn House (WB),0.102,10.0
Thursday,10:00,Campus Connector,Mason Hall (WB),0.112,10.0
Thursday,10:00,Campus Connector,St. John Arena (WB),0.045,10.0
Thursday,10:00,Campus Connector,Midwest Campus (WB),0.064,10.0
Thursday,10:00,Campus Loop South,Buckeye Lot (SB),0.092,15.0
Thursday,10:00,Campus Loop South,Midwest Campus (EB),0.023,15.0
Thursday,10:00,Campus Loop South,Mid Towers (SB),0.01,15.0
Thursday,10:00,Campus Loop South,Herrick Drive Transit Hub (NB),0.067,15.0
Thursday,10:00,Campus Loop South,11th & Worthington (EB),0.16,15.0
Thursday,10:00,Campus Loop South,Ohio Union (NB),0.099,15.0
Thursday,10:00,Campus Loop South,Arps Hall (NB),0.176,15.0
Thursday,10:00,Campus Loop South,Blackburn House (WB),0.08,15.0
Thursday,10:00,Campus Loop South,Mason Hall (WB),0.068,15.0
Thursday,10:00,Campus Loop South,St. John Arena (WB),0.002,15.0
Thursday,10:00,Campus Loop South,Midwest Campus (WB),0.049,15.0
Thursday,10:00,Campus Loop South,Fred Taylor & Schottenstein Dr (NB),0.168,15.0
Thursday,10:00,Buckeye Express,Buckeye Lot (SB),0.112,7.0
Thursday,10:00,Buckeye Express,Midwest Campus (EB),0.138,7.0
Thursday,10:00,Buckeye Express,St. John Arena (EB),0.138,7.0
Thursday,10:00,Buckeye Express,Knowlton Hall (EB),0.096,7.0
Thursday,10:00,Buckeye Express,Fontana Lab (EB),0.086,7.0
Thursday,10:00,Buckeye Express,High St & 15th Ave (SB),0.106,7.0
Thursday,10:00,Buckeye Express,Ohio Union (NB),0.139,7.0
Thursday,10:00,Buckeye Express,Arps Hall (NB),0.126,7.0
Thursday,10:00,Buckeye Express,Blackburn House (WB),0.128,7.0
Thursday,10:00,Buckeye Express,Mason Hall (WB),0.106,7.0
Thursday,10:00,Buckeye Express,St. John Arena (WB),0.049,7.0
Thursday,10:00,Buckeye Express,Midwest Campus (WB),0.078,7.0
Thursday,10:00,Buckeye Express,Fred Taylor & Schottenstein Dr (NB),0.036,7.0
Thursday,10:00,East Residential,High St & 15th Ave (SB),0.131,15.0
Thursday,10:00,East Residential,11th & High (EB),0.0,15.0
Thursday,10:00,East Residential,Indianola Ave (EB),0.06,15.0
Thursday,10:00,East Residential,Chittenden Ave (NB),0.217,15.0
Thursday,10:00,East Residential,15th Ave (NB),0.054,15.0
Thursday,10:00,East Residential,18th Ave (NB),0.008,15.0
Thursday,10:00,East Residential,Alden Ave (NB),0.075,15.0
Thursday,10:00,East Residential,Maynard Ave (NB),0.154,15.0
Thursday,10:00,East Residential,Tompkins St (SB),0.067,15.0
Thursday,10:00,East Residential,Maynard Ave (SB),0.114,15.0
Thursday,10:00,East Residential,Alden Ave (SB),0.083,15.0
Thursday,10:00,East Residential,Lane Ave (SB),0.054,15.0
Thursday,10:00,East Residential,18th Ave (SB),0.265,15.0
Thursday,10:00,East Residential,15th Ave (SB),0.08,15.0
Thursday,10:00,East Residential,Chittenden Ave (SB),0.043,15.0
Thursday,10:00,East Residential,Indianola Ave (WB),0.045,15.0
Thursday,10:00,East Residential,11th & High (WB),0.096,15.0
Thursday,10:00,East Residential,Ohio Union (NB),0.097,15.0
Thursday,10:00,East Residential,Arps Hall (NB),0.117,15.0
Thursday,10:00,Med Center,Carmack 2 (SB),0.087,10.0
Thursday,10:00,Med Center,Carmack 3 (NB),0.0,10.0
Thursday,10:00,Med Center,Carmack 5 (NB),0.114,10.0
Thursday,10:00,Med Center,Carmack 5 (SB),0.063,10.0
Thursday,10:00,Med Center,Herrick Drive Transit Hub (NB),0.062,10.0
Thursday,10:00,Northwest Connector,Stores & Receiving (SB),0.0,30.0
Thursday,10:00,Northwest Connector,Service Annex (WB),0.029,30.0
Thursday,10:00,Northwest Connector,Mount Hall (EB),0.021,30.0
Thursday,10:00,Northwest Connector,Blankenship Hall (EB),0.063,30.0
Thursday,10:00,Northwest Connector,Midwest Campus (EB),0.0,30.0
Thursday,10:00,Northwest Connector,Mid Towers (SB),0.069,30.0
Thursday,10:00,Northwest Connector,Herrick Drive Transit Hub (NB),0.073,30.0
Thursday,10:00,Northwest Connector,Mid Towers (NB),0.0,30.0
Thursday,10:00,Northwest Connector,Midwest Campus (WB),0.026,30.0
Thursday,10:00,Northwest Connector,Fisher Commons (NB),0.01,30.0
Thursday,11:00,Campus Connector,Mount Hall (WB),0.46,10.0
Thursday,11:00,Campus Connector,Carmack 5 (NB),0.26,10.0
Thursday,11:00,Campus Connector,Carmack 5 (SB),0.396,10.0
Thursday,11:00,Campus Connector,Research Center (SB),0.322,10.0
Thursday,11:00,Campus Connector,Kinnear Rd Lot (EB),0.4,10.0
Thursday,11:00,Campus Connector,Blankenship Hall (EB),0.481,10.0
Thursday,11:00,Campus Connector,Midwest Campus (EB),0.396,10.0
Thursday,11:00,Campus Connector,St. John Arena (EB),0.445,10.0
Thursday,11:00,Campus Connector,Fontana Lab (EB),0.388,10.0
Thursday,11:00,Campus Connector,Stillman Hall (SB),0.556,10.0
Thursday,11:00,Campus Connector,Ohio Union (SB),0.495,10.0
Thursday,11:00,Campus Connector,Siebert Hall (WB),0.507,10.0
Thursday,11:00,Campus Connector,Mack Hall (NB),0.359,10.0
Thursday,11:00,Campus Connector,Herrick Drive Transit Hub (NB),0.37,10.0
Thursday,11:00,Campus Connector,11th & Worthington (EB),0.498,10.0
Thursday,11:00,Campus Connector,Ohio Union (NB),0.419,10.0
Thursday,11:00,Campus Connector,Arps Hall (NB),0.411,10.0
Thursday,11:00,Campus Connector,Blackburn House (WB),0.442,10.0
Thursday,11:00,Campus Connector,Mason Hall (WB),0.341,10.0
Thursday,11:00,Campus Connector,St. John Arena (WB),0.458,10.0
Thursday,11:00,Campus Connector,Midwest Campus (WB),0.407,10.0
Thursday,11:00,Campus Loop South,Buckeye Lot (SB),0.356,15.0
Thursday,11:00,Campus Loop South,Midwest Campus (EB),0.295,15.0
Thursday,11:00,Campus Loop South,Mid Towers (SB),0.372,15.0
Thursday,11:00,Campus Loop South,Herrick Drive Transit Hub (NB),0.304,15.0
Thursday,11:00,Campus Loop South,11th & Worthington (EB),0.407,15.0
Thursday,11:00,Campus Loop South,Ohio Union (NB),0.42,15.0
Thursday,11:00,Campus Loop South,Arps Hall (NB),0.406,15.0
Thursday,11:00,Campus Loop South,Blackburn House (WB),0.381,15.0
Thursday,11:00,Campus Loop South,Mason Hall (WB),0.384,15.0
Thursday,11:00,Campus Loop South,St. John Arena (WB),0.179,15.0
Thursday,11:00,Campus Loop South,Midwest Campus (WB),0.385,15.0
Thursday,11:00,Campus Loop South,Fred Taylor & Schottenstein Dr (NB),0.311,15.0
Thursday,11:00,Buckeye Express,Buckeye Lot (SB),0.374,7.0
Thursday,11:00,Buckeye Express,Midwest Campus (EB),0.359,7.0
Thursday,11:00,Buckeye Express,St. John Arena (EB),0.299,7.0
Thursday,11:00,Buckeye Express,Knowlton Hall (EB),0.356,7.0
Thursday,11:00,Buckeye Express,Fontana Lab (EB),0.432,7.0
Thursday,11:00,Buckeye Express,High St & 15th Ave (SB),0.48,7.0
Thursday,11:00,Buckeye Express,Ohio Union (NB),0.359,7.0
Thursday,11:00,Buckeye Express,Arps Hall (NB),0.341,7.0
Thursday,11:00,Buckeye Express,Blackburn House (WB),0.48,7.0
Thursday,11:00,Buckeye Express,Mason Hall (WB),0.335,7.0
Thursday,11:00,Buckeye Express,St. John Arena (WB),0.507,7.0
Thursday,11:00,Buckeye Express,Midwest Campus (WB),0.379,7.0
Thursday,11:00,Buckeye Express,Fred Taylor & Schottenstein Dr (NB),0.315,7.0
Thursday,11:00,East Residential,High St & 15th Ave (SB),0.343,15.0
Thursday,11:00,East Residential,11th & High (EB),0.39,15.0
Thursday,11:00,East Residential,Indianola Ave (EB),0.207,15.0
Thursday,11:00,East Residential,Chittenden Ave (NB),0.39,15.0
Thursday,11:00,East Residential,15th Ave (NB),0.283,15.0
Thursday,11:00,East Residential,18th Ave (NB),0.392,15.0
Thursday,11:00,East Residential,Alden Ave (NB),0.282,15.0
Thursday,11:00,East Residential,Maynard Ave (NB),0.212,15.0
Thursday,11:00,East Residential,Tompkins St (SB),0.338,15.0
Thursday,11:00,East Residential,Maynard Ave (SB),0.364,15.0
Thursday,11:00,East Residential,Alden Ave (SB),0.433,15.0
Thursday,11:00,East Residential,Lane Ave (SB),0.41,15.0
Thursday,11:00,East Residential,18th Ave (SB),0.347,15.0
Thursday,11:00,East Residential,15th Ave (SB),0.288,15.0
Thursday,11:00,East Residential,Chittenden Ave (SB),0.269,15.0
Thursday,11:00,East Residential,Indianola Ave (WB),0.279,15.0
Thursday,11:00,East Residential,11th & High (WB),0.243,15.0
Thursday,11:00,East Residential,Ohio Union (NB),0.272,15.0
Thursday,11:00,East Residential,Arps Hall (NB),0.132,15.0
Thursday,11:00,Med Center,Carmack 2 (SB),0.326,10.0
Thursday,11:00,Med Center,Carmack 3 (NB),0.324,10.0
Thursday,11:00,Med Center,Carmack 5 (NB),0.484,10.0
Thursday,11:00,Med Center,Carmack 5 (SB),0.372,10.0
Thursday,11:00,Med Center,Herrick Drive Transit Hub (NB),0.286,10.0
Thursday,11:00,Northwest Connector,Stores & Receiving (SB),0.281,30.0
Thursday,11:00,Northwest Connector,Service Annex (WB),0.179,30.0
Thursday,11:00,Northwest Connector,Mount Hall (EB),0.222,30.0
Thursday,11:00,Northwest Connector,Blankenship Hall (EB),0.15,30.0
Thursday,11:00,Northwest Connector,Midwest Campus (EB),0.35,30.0
Thursday,11:00,Northwest Connector,Mid Towers (SB),0.299,30.0
Thursday,11:00,Northwest Connector,Herrick Drive Transit Hub (NB),0.191,30.0
Thursday,11:00,Northwest Connector,Mid Towers (NB),0.255,30.0
Thursday,11:00,Northwest Connector,Midwest Campus (WB),0.31,30.0
Thursday,11:00,Northwest Connector,Fisher Commons (NB),0.276,30.0
Thursday,12:00,Campus Connector,Mount Hall (WB),0.53,10.0
Thursday,12:00,Campus Connector,Carmack 5 (NB),0.463,10.0
Thursday,12:00,Campus Connector,Carmack 5 (SB),0.483,10.0
Thursday,12:00,Campus Connector,Research Center (SB),0.533,10.0
Thursday,12:00,Campus Connector,Kinnear Rd Lot (EB),0.588,10.0
Thursday,12:00,Campus Connector,Blankenship Hall (EB),0.488,10.0
Thursday,12:00,Campus Connector,Midwest Campus (EB),0.475,10.0
Thursday,12:00,Campus Connector,St. John Arena (EB),0.614,10.0
Thursday,12:00,Campus Connector,Fontana Lab (EB),0.492,10.0
Thursday,12:00,Campus Connector,Stillman Hall (SB),0.614,10.0
Thursday,12:00,Campus Connector,Ohio Union (SB),0.565,10.0
Thursday,12:00,Campus Connector,Siebert Hall (WB),0.602,10.0
Thursday,12:00,Campus Connector,Mack Hall (NB),0.653,10.0
Thursday,12:00,Campus Connector,Herrick Drive Transit Hub (NB),0.587,10.0
Thursday,12:00,Campus Connector,11th & Worthington (EB),0.589,10.0
Thursday,12:00,Campus Connector,Ohio Union (NB),0.483,10.0
Thursday,12:00,Campus Connector,Arps Hall (NB),0.491,10.0
Thursday,12:00,Campus Connector,Blackburn House (WB),0.566,10.0
Thursday,12:00,Campus Connector,Mason Hall (WB),0.613,10.0
Thursday,12:00,Campus Connector,St. John Arena (WB),0.598,10.0
Thursday,12:00,Campus Connector,Midwest Campus (WB),0.646,10.0
Thursday,12:00,Campus Loop South,Buckeye Lot (SB),0.428,15.0
Thursday,12:00,Campus Loop South,Midwest Campus (EB),0.431,15.0
Thursday,12:00,Campus Loop South,Mid Towers (SB),0.487,15.0
Thursday,12:00,Campus Loop South,Herrick Drive Transit Hub (NB),0.434,15.0
Thursday,12:00,Campus Loop South,11th & Worthington (EB),0.434,15.0
Thursday,12:00,Campus Loop South,Ohio Union (NB),0.377,15.0
Thursday,12:00,Campus Loop South,Arps Hall (NB),0.499,15.0
